point_id	scenario	seed	cum_E_adult	cum_E_child	cum_I_adult	cum_I_child	cum_R_adult	cum_R_child	cum_S_adult	cum_S_child	final_E_adult	final_E_child	final_I_adult	final_I_child	final_R_adult	final_R_child	final_S_adult	final_S_child	peak_E_adult	peak_E_child	peak_I_adult	peak_I_child	peak_R_adult	peak_R_child	peak_S_adult	peak_S_child	tpeak_E_adult	tpeak_E_child	tpeak_I_adult	tpeak_I_child	tpeak_R_adult	tpeak_R_child	tpeak_S_adult	tpeak_S_child
2080	baseline	2	11600	11118	38641	38965	426794	429271	27965	25646	0	0	0	0	5000	5000	0	0	2313	2452	2824	2955	5000	5000	5000	4990	6	6	10	9	88	67	0	0
2080	baseline	3	11319	11236	39377	38833	428597	431761	25707	23170	0	0	0	0	5000	5000	0	0	2433	2438	2925	2946	5000	5000	5000	4990	6	5	9	8	67	73	0	0
2081	baseline	1	6853	7053	26826	26701	449923	451876	21398	19370	0	0	0	0	5000	5000	0	0	2073	2228	2961	2966	5000	5000	5000	4990	5	4	7	6	57	53	0	0
2081	baseline	2	7157	7109	27002	26736	449640	451540	21201	19615	0	0	0	0	5000	5000	0	0	2085	2238	2914	2977	5000	5000	5000	4990	5	4	7	6	47	50	0	0
2081	baseline	3	7218	7255	26955	27156	451005	452520	19822	18069	0	0	0	0	5000	5000	0	0	2129	2319	2909	3009	5000	5000	5000	4990	4	4	6	6	57	49	0	0
2082	baseline	1	40610	40454	18502	18511	314809	331801	131079	114234	1	0	0	2	4968	4996	31	2	1907	1992	821	806	4968	4996	5000	4990	30	27	33	30	92	100	0	0
2082	baseline	2	40155	41051	18439	18802	330503	341449	115903	103698	0	2	0	0	4978	4993	22	5	1917	2055	774	896	4978	4993	5000	4990	27	25	30	29	93	85	0	0
2082	baseline	3	40506	41297	18835	18457	328753	342136	116906	103110	1	0	1	0	4976	4998	22	2	1900	2048	799	825	4976	4998	5000	4990	27	25	32	29	100	84	0	0
2083	baseline	1	25334	25455	47261	46325	363713	371845	68692	61375	0	0	0	1	5000	4999	0	0	2261	2332	2204	2172	5000	4999	5000	4990	16	15	21	20	95	90	0	0
2083	baseline	2	25818	26174	48002	47685	365775	371387	65405	59754	0	0	1	0	4999	5000	0	0	2251	2351	2200	2276	4999	5000	5000	4990	16	15	21	19	96	90	0	0
2083	baseline	3	26159	25330	47232	47944	367074	373557	64535	58169	0	0	0	3	5000	4997	0	0	2329	2295	2216	2258	5000	4997	5000	4990	16	14	20	19	100	94	0	0
2084	baseline	1	16190	16136	32814	32811	402614	407982	53382	48071	0	0	0	0	5000	5000	0	0	2086	2117	2258	2248	5000	5000	5000	4990	12	11	15	14	74	66	0	0
2084	baseline	2	16338	16045	32796	32679	407096	412189	48770	44087	0	0	0	0	5000	5000	0	0	2080	2161	2214	2321	5000	5000	5000	4990	11	10	15	14	87	58	0	0
2084	baseline	3	16566	16391	32686	32914	408578	413054	47170	42641	0	0	0	0	5000	5000	0	0	2142	2151	2246	2214	5000	5000	5000	4990	11	10	15	13	64	73	0	0
2085	baseline	1	10128	10107	22884	22795	433342	437434	38646	34664	0	0	0	0	5000	5000	0	0	1867	1899	2302	2306	5000	5000	5000	4990	9	8	11	10	53	46	0	0
2085	baseline	2	10385	10206	23035	23013	436578	440218	35002	31563	0	0	0	0	5000	5000	0	0	1923	2022	2268	2342	5000	5000	5000	4990	8	7	10	10	48	45	0	0
2085	baseline	3	10456	10278	23264	22959	436044	440037	35236	31726	0	0	0	0	5000	5000	0	0	1989	1972	2310	2254	5000	5000	5000	4990	8	7	10	10	50	49	0	0
2086	baseline	1	6583	6468	42051	42043	429677	432482	26689	24007	0	0	0	0	5000	5000	0	0	1816	1840	3336	3325	5000	5000	5000	4990	6	5	8	8	93	68	0	0
2086	baseline	2	6626	6562	42417	41334	430232	433642	25725	23462	0	0	0	0	5000	5000	0	0	1764	1966	3363	3351	5000	5000	5000	4990	6	5	8	7	89	90	0	0
2086	baseline	3	6517	6480	42002	43540	432411	433100	24070	21880	0	0	0	1	5000	4999	0	0	1817	1962	3364	3425	5000	4999	5000	4990	5	5	8	7	71	75	0	0
2087	baseline	1	36172	36802	28967	29640	394818	399395	45043	39163	0	0	1	0	4999	5000	0	0	3156	3191	1536	1570	4999	5000	5000	4990	11	10	16	15	79	79	0	0
2087	baseline	2	37069	37481	29482	29177	396563	401391	41886	36951	0	0	0	0	5000	5000	0	0	3068	3175	1511	1566	5000	5000	5000	4990	11	9	16	14	94	73	0	0
2087	baseline	3	37861	37288	29503	29000	395536	400754	42100	37958	0	0	0	0	5000	5000	0	0	3185	3223	1533	1564	5000	5000	5000	4990	11	10	15	14	96	77	0	0
2088	baseline	1	23339	23013	20177	20171	429648	434012	31836	27804	0	0	0	0	5000	5000	0	0	2925	3022	1592	1665	5000	5000	5000	4990	8	7	10	10	57	50	0	0
2088	baseline	2	23408	23687	20420	20336	429466	432366	31706	28611	0	0	0	0	5000	5000	0	0	2922	3091	1605	1666	5000	5000	5000	4990	8	7	10	10	52	52	0	0
2088	baseline	3	23543	23625	20535	20377	430218	433531	30704	27467	0	0	0	0	5000	5000	0	0	2949	3095	1627	1636	5000	5000	5000	4990	8	7	11	10	49	49	0	0
2089	baseline	1	14743	14992	37605	36568	385495	392477	67157	60963	0	0	0	0	5000	5000	0	0	1701	1680	2307	2276	5000	5000	5000	4990	15	14	19	18	93	69	0	0
2089	baseline	2	14801	14692	36906	37813	392559	396994	60734	55501	0	0	0	0	5000	5000	0	0	1683	1755	2290	2381	5000	5000	5000	4990	14	13	18	17	89	90	0	0
2089	baseline	3	14951	14874	38014	37309	391818	398135	60217	54682	0	0	0	0	5000	5000	0	0	1707	1795	2349	2357	5000	5000	5000	4990	14	13	18	16	71	88	0	0
2090	baseline	1	9166	9323	25947	25612	417899	422773	51988	47292	0	0	0	0	5000	5000	0	0	1521	1538	2327	2308	5000	5000	5000	4990	11	10	14	13	57	50	0	0
2090	baseline	2	9447	9139	25821	26145	423131	427533	46601	42183	0	0	0	0	4999	5000	1	0	1459	1562	2279	2389	4999	5000	5000	4990	10	9	13	12	53	56	0	0
2090	baseline	3	9581	9430	26227	25533	423071	427951	46121	42086	0	0	0	0	5000	5000	0	0	1528	1561	2348	2338	5000	5000	5000	4990	10	9	13	12	51	57	0	0
2091	baseline	1	5802	5888	17950	17759	443882	447775	37366	33578	0	0	0	0	5000	5000	0	0	1284	1351	2239	2275	5000	5000	5000	4990	8	7	10	9	39	42	0	0
2091	baseline	2	5886	5858	17744	18131	447257	449965	34113	31046	0	0	0	0	4999	5000	1	0	1314	1408	2273	2372	4999	5000	5000	4990	7	7	9	9	42	37	0	0
2091	baseline	3	5974	5854	18081	17618	445231	449064	35714	32464	0	0	0	0	4999	5000	1	0	1297	1408	2262	2317	4999	5000	5000	4990	8	7	9	9	39	44	0	0
2092	baseline	1	33383	33939	44854	45667	369685	374007	57078	51387	0	0	0	1	5000	4999	0	0	2809	2922	2021	2008	5000	4999	5000	4990	14	13	19	18	95	90	0	0
2092	baseline	2	34190	33422	45288	45373	374286	380062	51236	46143	0	0	1	0	4999	5000	0	0	2826	2900	1981	2041	4999	5000	5000	4990	13	12	18	19	96	90	0	0
2092	baseline	3	34857	33953	46058	45388	373328	379493	50757	46166	0	0	2	1	4998	4999	0	0	2888	2928	1981	1999	4998	4999	5000	4990	13	12	19	16	100	94	0	0
2093	baseline	1	20944	21247	31595	31634	411817	416584	40644	35535	0	0	0	0	5000	5000	0	0	2659	2727	2106	2107	5000	5000	5000	4990	9	9	13	12	71	63	0	0
2093	baseline	2	21512	21390	31449	31696	414994	419079	37045	32835	0	0	0	0	5000	5000	0	0	2680	2743	2048	2085	5000	5000	5000	4990	9	8	13	11	87	58	0	0
2093	baseline	3	21743	21689	31591	31901	414352	417450	37314	33960	0	0	0	0	5000	5000	0	0	2688	2728	2067	2071	5000	5000	5000	4990	9	8	13	12	64	65	0	0
2094	baseline	1	13461	13518	21962	21920	440068	443058	29509	26504	0	0	0	0	5000	5000	0	0	2496	2553	2142	2121	5000	5000	5000	4990	7	6	9	9	53	43	0	0
2094	baseline	2	13613	13789	21759	21672	440249	442461	29379	27078	0	0	0	0	5000	5000	0	0	2476	2536	2079	2155	5000	5000	5000	4990	7	6	9	9	45	48	0	0
2094	baseline	3	13507	13339	22135	21577	441202	444690	28156	25394	0	0	0	0	5000	5000	0	0	2471	2571	2162	2133	5000	5000	5000	4990	7	6	9	8	47	46	0	0
2095	baseline	1	8382	8525	40677	39742	434167	437057	21774	19676	0	0	0	0	5000	5000	0	0	2406	2338	3214	3183	5000	5000	5000	4990	5	4	7	7	74	65	0	0
2095	baseline	2	8731	8452	40314	40144	434874	437058	21081	19346	0	0	0	0	5000	5000	0	0	2358	2425	3157	3239	5000	5000	5000	4990	5	4	7	7	88	67	0	0
2095	baseline	3	8646	8507	40601	40419	436003	438225	19750	17849	0	0	0	0	5000	5000	0	0	2300	2514	3209	3241	5000	5000	5000	4990	4	4	7	7	67	73	0	0
2096	baseline	1	5428	5200	27912	27781	412617	418995	59043	53024	0	0	0	0	4995	5000	5	0	840	868	2364	2520	4995	5000	5000	4990	12	11	15	14	67	53	0	0
2096	baseline	2	5346	5409	28076	28103	416838	421982	54740	49506	0	0	0	0	4997	4999	3	1	854	894	2435	2552	4997	4999	5000	4990	11	11	14	13	60	51	0	0
2096	baseline	3	5445	5537	28059	27807	417686	423177	53810	48479	0	0	0	0	4995	5000	5	0	880	915	2406	2507	4995	5000	5000	4990	11	11	14	13	64	68	0	0
2097	baseline	1	47227	47693	19427	19487	310298	324339	128048	113481	4	4	0	2	4981	4993	15	1	2096	2184	767	780	4981	4993	5000	4990	30	28	35	31	100	100	0	0
2097	baseline	2	48093	47787	19419	19195	321794	334264	115694	103754	3	2	0	2	4985	4994	12	2	2058	2235	755	803	4985	4994	5000	4990	28	25	30	31	99	95	0	0
2097	baseline	3	49220	47716	19460	19572	318606	334520	117714	103192	3	1	2	1	4982	4995	13	3	2175	2215	756	796	4982	4995	5000	4990	28	26	33	30	96	99	0	0
2098	baseline	1	30665	30616	35694	35844	365286	373077	73355	65463	0	0	0	0	5000	5000	0	0	2401	2389	1783	1773	5000	5000	5000	4990	17	16	21	20	84	93	0	0
2098	baseline	2	30578	30498	35899	36340	370678	376048	67845	62114	0	0	0	0	5000	5000	0	0	2318	2462	1739	1845	5000	5000	5000	4990	17	15	20	21	92	94	0	0
2098	baseline	3	31080	30772	36141	35464	370955	378870	66824	59894	0	0	1	0	4999	5000	0	0	2368	2480	1741	1723	4999	5000	5000	4990	16	15	21	19	78	90	0	0
2099	baseline	1	19029	19158	24809	24393	405801	411660	55361	49789	0	0	0	0	5000	5000	0	0	2218	2177	1810	1759	5000	5000	5000	4990	13	12	16	15	71	59	0	0
2099	baseline	2	19221	19005	24713	24670	408953	414162	52113	47163	0	0	0	0	5000	5000	0	0	2143	2304	1789	1872	5000	5000	5000	4990	12	11	15	14	55	54	0	0
2099	baseline	3	19592	18790	25056	24703	410042	416016	50310	45491	0	0	0	0	5000	5000	0	0	2241	2287	1826	1818	5000	5000	5000	4990	12	11	15	14	55	60	0	0
2100	baseline	1	12021	11878	17242	16962	436587	441636	39150	34524	0	0	0	0	5000	5000	0	0	2053	2032	1826	1873	5000	5000	5000	4990	9	8	11	10	42	37	0	0
2100	baseline	2	12192	11967	17211	17274	439152	443209	36445	32550	0	0	0	0	5000	5000	0	0	1993	2047	1837	1916	5000	5000	5000	4990	8	7	10	10	39	43	0	0
2100	baseline	3	12241	11871	17277	16965	437412	441664	38070	34500	0	0	0	0	5000	5000	0	0	2029	2071	1827	1875	5000	5000	5000	4990	9	8	11	10	39	44	0	0
2101	baseline	1	7636	7677	48870	49566	421676	423726	26818	24031	0	0	1	0	4999	5000	0	0	2036	1990	3380	3412	4999	5000	5000	4990	6	5	9	8	80	72	0	0
2101	baseline	2	7709	7694	48835	49135	422562	424490	25894	23681	0	0	0	0	5000	5000	0	0	1996	2136	3376	3434	5000	5000	5000	4990	6	5	9	8	91	94	0	0
2101	baseline	3	7596	7716	49218	49548	424093	425968	24093	21768	0	0	0	1	5000	4999	0	0	1975	2167	3435	3414	5000	4999	5000	4990	5	5	8	8	77	90	0	0
2102	baseline	1	43446	43649	34038	33664	380428	386928	47088	40759	0	0	0	1	5000	4999	0	0	3276	3328	1553	1574	5000	4999	5000	4990	12	11	18	16	95	90	0	0
2102	baseline	2	44018	43854	33845	34184	383146	387726	43991	39236	0	0	0	2	5000	4998	0	0	3284	3319	1523	1589	5000	4998	5000	4990	11	10	16	15	96	83	0	0
2102	baseline	3	44389	44339	34048	34274	384672	389017	41891	37370	0	0	0	2	5000	4998	0	0	3319	3394	1552	1536	5000	4998	5000	4990	11	10	16	17	98	96	0	0
2103	baseline	1	27329	26954	23406	23607	348666	362645	105599	91794	0	0	0	0	4983	4998	17	2	1741	1777	1245	1232	4983	4998	5000	4990	23	22	27	26	83	75	0	0
2103	baseline	2	27870	27375	23404	23545	353778	364965	99948	89115	0	0	0	0	4989	4997	11	3	1729	1825	1170	1289	4989	4997	5000	4990	24	21	26	25	76	70	0	0
2103	baseline	3	28242	27394	23493	23460	358228	370249	95037	83897	0	0	0	0	4987	4998	13	2	1793	1856	1218	1282	4987	4998	5000	4990	22	20	26	24	89	70	0	0
2104	baseline	1	17288	17438	43789	43671	377034	383345	66889	60546	0	0	0	0	5000	5000	0	0	1889	1919	2432	2423	5000	5000	5000	4990	15	14	20	18	84	93	0	0
2104	baseline	2	17428	17387	43496	43498	383381	388856	60695	55259	0	0	0	1	5000	4999	0	0	1856	1974	2368	2489	5000	4999	5000	4990	14	13	18	17	94	96	0	0
2104	baseline	3	17775	17241	43717	42724	382489	389096	61019	55939	0	0	0	1	5000	4999	0	0	1907	1976	2401	2424	5000	4999	5000	4990	14	13	18	17	98	92	0	0
2105	baseline	1	10864	11069	30217	30298	412870	417106	51049	46527	0	0	0	0	5000	5000	0	0	1722	1739	2406	2397	5000	5000	5000	4990	11	10	14	14	71	61	0	0
2105	baseline	2	11151	10904	30095	30260	418123	422462	45631	41374	0	0	0	0	4999	5000	1	0	1680	1762	2390	2454	4999	5000	5000	4990	10	9	13	13	69	60	0	0
2105	baseline	3	11298	10938	30519	29594	417693	422729	45490	41739	0	0	0	0	5000	5000	0	0	1749	1761	2431	2442	5000	5000	5000	4990	10	10	13	12	60	59	0	0
2106	baseline	1	6979	6956	20792	20841	439864	443685	37365	33518	0	0	0	0	4999	5000	1	0	1489	1531	2356	2391	4999	5000	5000	4990	8	7	10	9	44	48	0	0
2106	baseline	2	7015	6939	20683	21046	443770	446362	33532	30653	0	0	0	0	5000	5000	0	0	1504	1614	2358	2532	5000	5000	5000	4990	7	7	9	9	45	48	0	0
2106	baseline	3	7079	6871	21112	20765	441914	445887	34895	31477	0	0	0	0	5000	5000	0	0	1495	1616	2426	2436	5000	5000	5000	4990	8	7	10	9	43	44	0	0
2107	baseline	1	39687	39526	38369	37988	370689	378268	56255	49218	0	0	0	1	5000	4999	0	0	2949	3022	1725	1702	5000	4999	5000	4990	14	13	18	18	95	90	0	0
2107	baseline	2	39753	40884	38834	38245	373402	378276	53011	47595	0	0	2	0	4998	5000	0	0	2936	3026	1672	1749	4998	5000	5000	4990	13	12	18	17	98	83	0	0
2107	baseline	3	40553	40226	38808	38122	371632	378102	54007	48550	0	0	2	0	4998	5000	0	0	2944	3035	1743	1701	4998	5000	5000	4990	14	13	19	19	98	96	0	0
2108	baseline	1	25194	24981	26351	26938	411716	416393	41739	36688	0	0	0	0	5000	5000	0	0	2787	2834	1740	1767	5000	5000	5000	4990	10	9	14	12	71	61	0	0
2108	baseline	2	25424	24942	26855	25954	414000	420105	38721	33999	0	0	0	0	5000	5000	0	0	2759	2812	1745	1756	5000	5000	5000	4990	9	9	13	12	63	56	0	0
2108	baseline	3	25689	24800	26536	26493	413789	418422	38986	35285	0	0	0	0	5000	5000	0	0	2790	2897	1768	1813	5000	5000	5000	4990	10	9	13	12	60	65	0	0
2109	baseline	1	15798	16100	18350	18403	440344	443114	30508	27383	0	0	0	0	5000	5000	0	0	2661	2618	1804	1814	5000	5000	5000	4990	7	7	9	9	42	40	0	0
2109	baseline	2	16145	16460	18409	18520	439962	442106	30484	27914	0	0	0	0	5000	5000	0	0	2608	2702	1769	1873	5000	5000	5000	4990	7	7	10	9	43	43	0	0
2109	baseline	3	16075	16118	18512	18433	440998	443941	29415	26508	0	0	0	0	5000	5000	0	0	2648	2611	1773	1815	5000	5000	5000	4990	7	6	9	9	43	44	0	0
2110	baseline	1	10097	9853	47341	46735	385277	392969	62285	55443	0	0	0	1	5000	4999	0	0	1387	1409	2784	2894	5000	4999	5000	4990	13	12	17	16	84	76	0	0
2110	baseline	2	10151	10155	47169	46300	389782	395324	57898	53221	0	0	1	0	4999	5000	0	0	1336	1446	2769	2824	4999	5000	5000	4990	13	12	17	16	94	96	0	0
2110	baseline	3	10318	10116	47044	46295	390487	396298	57151	52291	0	0	0	1	5000	4999	0	0	1411	1452	2820	2822	5000	4999	5000	4990	13	12	16	15	98	92	0	0
2111	baseline	1	6289	6187	32325	32370	418746	422964	47640	43479	0	0	0	0	5000	5000	0	0	1166	1207	2730	2865	5000	5000	5000	4990	10	9	13	12	71	59	0	0
2111	baseline	2	6413	6311	32478	32213	421523	425993	44586	40483	0	0	0	0	5000	5000	0	0	1170	1248	2775	2837	5000	5000	5000	4990	10	9	12	11	63	56	0	0
2111	baseline	3	6513	6407	32452	32002	422674	426490	43361	40101	0	0	0	0	5000	5000	0	0	1165	1310	2764	2793	5000	5000	5000	4990	9	9	12	11	62	65	0	0
2112	baseline	1	35519	36865	22820	22601	365633	373834	81028	71700	0	0	0	0	4998	5000	2	0	2365	2435	1212	1190	4998	5000	5000	4990	19	17	23	20	86	80	0	0
2112	baseline	2	36701	36939	22536	22654	365820	372603	79943	72804	0	0	0	0	5000	5000	0	0	2350	2486	1166	1211	5000	5000	5000	4990	19	18	22	21	91	94	0	0
2112	baseline	3	37209	36432	22643	22484	368505	377568	76643	68516	0	0	0	0	5000	5000	0	0	2412	2445	1128	1150	5000	5000	5000	4990	19	17	23	20	96	81	0	0
2113	baseline	1	22782	22855	41877	41545	387010	392621	53331	47979	0	0	0	0	5000	5000	0	0	2457	2472	2293	2226	5000	5000	5000	4990	13	11	17	16	80	93	0	0
2113	baseline	2	23310	23014	41627	41407	392114	397069	47949	43510	0	0	0	0	5000	5000	0	0	2453	2552	2244	2276	5000	5000	5000	4990	12	11	16	15	92	94	0	0
2113	baseline	3	23210	22878	41722	41659	393596	398779	46472	41684	0	0	0	1	5000	4999	0	0	2493	2558	2245	2285	5000	4999	5000	4990	11	10	16	15	79	90	0	0
2114	baseline	1	14523	14515	28987	28487	423413	428265	38077	33733	0	0	0	0	5000	5000	0	0	2327	2325	2303	2237	5000	5000	5000	4990	9	8	12	11	71	57	0	0
2114	baseline	2	14732	14269	28593	28609	425315	429359	36360	32763	0	0	0	0	5000	5000	0	0	2229	2349	2254	2364	5000	5000	5000	4990	9	8	12	11	63	54	0	0
2114	baseline	3	14818	14570	29047	29198	424924	428402	36211	32830	0	0	0	0	5000	5000	0	0	2297	2372	2291	2326	5000	5000	5000	4990	8	8	12	11	56	57	0	0
2115	baseline	1	9048	9258	19762	20262	448133	450513	28057	24967	0	0	0	0	5000	5000	0	0	2092	2087	2303	2343	5000	5000	5000	4990	6	6	8	8	42	41	0	0
2115	baseline	2	9268	9199	20125	19945	447373	450098	28234	25758	0	0	0	0	5000	5000	0	0	2028	2152	2311	2364	5000	5000	5000	4990	6	6	8	8	45	48	0	0
2115	baseline	3	9476	9277	20238	19970	448741	451691	26545	24062	0	0	0	0	5000	5000	0	0	2182	2079	2351	2290	5000	5000	5000	4990	6	6	8	8	43	44	0	0
2116	baseline	1	5634	5729	36701	36424	442154	444154	20511	18693	0	0	0	0	5000	5000	0	0	1907	2107	3378	3427	5000	5000	5000	4990	4	4	6	6	71	59	0	0
2116	baseline	2	5868	5780	36891	36054	441692	444140	20549	19026	0	0	0	0	5000	5000	0	0	1884	2122	3343	3427	5000	5000	5000	4990	4	4	7	6	88	65	0	0
2116	baseline	3	5813	5954	36637	37727	443864	444449	18686	16870	0	0	0	0	5000	5000	0	0	2079	2026	3410	3436	5000	5000	5000	4990	4	4	6	6	62	65	0	0
2117	baseline	1	33047	32982	25343	25435	340955	355107	105655	91476	0	0	0	0	4991	5000	9	0	1943	1972	1218	1221	4991	5000	5000	4990	24	21	28	26	92	96	0	0
2117	baseline	2	33296	33604	25664	25684	347098	356958	98942	88754	0	0	0	0	4992	4999	8	1	1900	2047	1172	1289	4992	4999	5000	4990	24	21	26	25	92	95	0	0
2117	baseline	3	34030	33130	25907	25395	349564	363499	95499	82976	0	0	0	0	4995	4999	5	1	2021	2040	1211	1266	4995	4999	5000	4990	22	21	28	24	93	85	0	0
2118	baseline	1	20933	20582	17592	17587	382574	393801	83901	73030	0	0	0	0	4981	5000	19	0	1745	1807	1231	1242	4981	5000	5000	4990	18	17	21	20	65	61	0	0
2118	baseline	2	20776	20965	17800	18184	391937	398782	74487	67069	0	0	0	0	4984	4997	16	3	1714	1838	1171	1311	4984	4997	5000	4990	17	16	20	18	58	65	0	0
2118	baseline	3	21262	21152	17840	17726	389911	399308	75987	66814	0	0	0	0	4985	4997	15	3	1782	1857	1184	1256	4985	4997	5000	4990	17	16	20	18	74	62	0	0
2119	baseline	1	13143	13348	45613	45140	397099	401888	49145	44624	0	0	0	1	5000	4999	0	0	1938	2015	2760	2765	5000	4999	5000	4990	11	10	15	14	80	74	0	0
2119	baseline	2	13527	13142	45443	43961	401599	407504	44431	40393	0	0	0	0	5000	5000	0	0	1950	2045	2748	2813	5000	5000	5000	4990	10	9	14	13	92	94	0	0
2119	baseline	3	13686	13007	45243	44506	401059	406557	45012	40930	0	0	0	1	5000	4999	0	0	1985	2028	2802	2814	5000	4999	5000	4990	10	9	14	13	77	90	0	0
2120	baseline	1	8508	8333	31396	30835	429999	434068	35097	31764	0	0	0	0	5000	5000	0	0	1748	1799	2739	2744	5000	5000	5000	4990	8	7	10	10	57	52	0	0
2120	baseline	2	8484	8268	31038	31282	432468	435389	33010	30061	0	0	0	0	5000	5000	0	0	1754	1856	2785	2870	5000	5000	5000	4990	7	7	10	9	63	57	0	0
2120	baseline	3	8509	8362	31517	30985	431172	434977	33802	30676	0	0	0	0	5000	5000	0	0	1726	1870	2834	2820	5000	5000	5000	4990	8	7	10	9	55	60	0	0
2121	baseline	1	5306	5164	21848	21340	451306	454618	26540	23878	0	0	0	0	5000	5000	0	0	1517	1599	2809	2767	5000	5000	5000	4990	6	5	7	7	42	41	0	0
2121	baseline	2	5395	5339	21656	21860	451786	453963	26163	23838	0	0	0	0	5000	5000	0	0	1519	1690	2742	2871	5000	5000	5000	4990	6	5	7	7	45	48	0	0
2121	baseline	3	5392	5268	21767	21503	453159	455725	24682	22504	0	0	0	0	5000	5000	0	0	1549	1710	2826	2791	5000	5000	5000	4990	5	5	7	6	41	44	0	0
2122	baseline	1	46561	46387	40149	39692	366986	374708	51304	44213	0	0	1	2	4999	4998	0	0	3301	3228	1656	1645	4999	4998	5000	4990	13	11	18	18	99	92	0	0
2122	baseline	2	47983	46863	40003	40152	369327	376000	47687	41985	0	0	2	1	4998	4999	0	0	3258	3338	1629	1693	4998	4999	5000	4990	12	11	17	16	98	90	0	0
2122	baseline	3	47313	47004	40155	40086	370925	376270	46607	41640	1	0	1	2	4998	4998	0	0	3269	3349	1578	1634	4998	4998	5000	4990	12	11	18	18	90	98	0	0
2123	baseline	1	29629	29734	27536	27761	411586	416376	36249	31129	0	0	0	0	5000	5000	0	0	3147	3155	1710	1684	5000	5000	5000	4990	9	8	12	12	74	63	0	0
2123	baseline	2	30394	29618	27694	27382	412056	417567	34856	30433	0	0	0	0	5000	5000	0	0	3103	3142	1660	1704	5000	5000	5000	4990	9	8	12	11	87	60	0	0
2123	baseline	3	29941	29361	27929	27354	412267	417324	34863	30961	0	0	0	0	5000	5000	0	0	3167	3213	1705	1737	5000	5000	5000	4990	9	8	13	12	67	72	0	0
2124	baseline	1	18815	18643	18771	19150	379845	390907	87569	76300	0	0	0	0	4978	4997	22	3	1534	1595	1237	1310	4978	4997	5000	4990	19	17	21	20	77	58	0	0
2124	baseline	2	18736	19009	19162	18929	384170	394096	82932	72966	0	0	0	0	4979	4996	21	4	1530	1618	1245	1319	4979	4996	5000	4990	18	17	21	19	61	60	0	0
2124	baseline	3	19141	18429	19465	19131	385693	396572	80701	70868	0	0	0	0	4979	4997	21	3	1561	1576	1259	1326	4979	4997	5000	4990	18	17	21	19	62	62	0	0
2125	baseline	1	11889	11763	35480	35077	400836	406583	56795	51577	0	0	0	0	5000	5000	0	0	1649	1654	2514	2469	5000	5000	5000	4990	13	12	16	15	78	68	0	0
2125	baseline	2	11907	11883	35398	35596	406300	411269	51395	46252	0	0	0	0	5000	5000	0	0	1648	1720	2462	2558	5000	5000	5000	4990	12	11	15	14	87	60	0	0
2125	baseline	3	12005	12170	34960	35347	407364	410966	50671	46517	0	0	0	0	5000	5000	0	0	1650	1773	2487	2471	5000	5000	5000	4990	12	11	15	14	69	73	0	0
2126	baseline	1	7467	7473	24635	24427	431613	435191	41285	37909	0	0	0	0	5000	5000	0	0	1522	1536	2510	2514	5000	5000	5000	4990	9	8	11	10	57	48	0	0
2126	baseline	2	7655	7414	24659	24454	435143	439161	37543	33971	0	0	0	0	5000	5000	0	0	1462	1502	2479	2536	5000	5000	5000	4990	8	7	11	10	50	50	0	0
2126	baseline	3	7605	7538	24474	24683	434909	437657	38012	35122	0	0	0	0	5000	5000	0	0	1482	1557	2473	2542	5000	5000	5000	4990	8	8	11	10	57	49	0	0
2127	baseline	1	42603	44336	16988	17169	367617	374403	77792	69092	0	0	0	0	4998	5000	2	0	2599	2682	906	895	4998	5000	5000	4990	19	17	22	20	87	90	0	0
2127	baseline	2	42947	43918	16954	16982	368521	373978	76578	70122	0	0	0	0	5000	5000	0	0	2541	2698	865	931	5000	5000	5000	4990	19	17	21	21	91	94	0	0
2127	baseline	3	43511	43292	17145	16798	375663	384037	68681	60873	0	1	0	0	5000	4999	0	0	2663	2723	903	896	5000	4999	5000	4990	17	16	20	18	92	85	0	0
2128	baseline	1	26531	26567	49724	49604	383560	389252	45185	39577	0	0	0	1	5000	4999	0	0	2877	2855	2369	2306	5000	4999	5000	4990	11	10	16	15	95	92	0	0
2128	baseline	2	27924	28052	50607	48974	383947	389739	42522	38235	0	0	2	0	4998	5000	0	0	2828	2877	2312	2261	4998	5000	5000	4990	11	9	16	15	96	98	0	0
2128	baseline	3	27505	26965	50238	49615	385487	390885	41770	37535	0	0	1	1	4999	4999	0	0	2855	2931	2360	2356	4999	4999	5000	4990	10	9	16	15	99	90	0	0
2129	baseline	1	16952	17027	34521	34670	420188	423368	33339	29935	0	0	0	0	5000	5000	0	0	2648	2701	2401	2394	5000	5000	5000	4990	8	7	11	10	74	63	0	0
2129	baseline	2	17556	16930	34584	34653	421088	424991	31772	28426	0	0	0	0	5000	5000	0	0	2626	2754	2402	2429	5000	5000	5000	4990	8	7	11	11	87	58	0	0
2129	baseline	3	17551	17394	34831	35006	421079	424379	31539	28221	0	0	0	0	5000	5000	0	0	2652	2773	2425	2415	5000	5000	5000	4990	8	7	11	10	67	73	0	0
2130	baseline	1	10916	10963	24169	23860	444526	447524	25389	22653	0	0	0	0	5000	5000	0	0	2415	2509	2443	2395	5000	5000	5000	4990	6	5	8	8	53	46	0	0
2130	baseline	2	10924	10965	24160	24042	445689	447955	24227	22038	0	0	0	0	5000	5000	0	0	2357	2627	2459	2474	5000	5000	5000	4990	5	5	8	7	47	50	0	0
