point_id	scenario	seed	cum_E_adult	cum_E_child	cum_I_adult	cum_I_child	cum_R_adult	cum_R_child	cum_S_adult	cum_S_child	final_E_adult	final_E_child	final_I_adult	final_I_child	final_R_adult	final_R_child	final_S_adult	final_S_child	peak_E_adult	peak_E_child	peak_I_adult	peak_I_child	peak_R_adult	peak_R_child	peak_S_adult	peak_S_child	tpeak_E_adult	tpeak_E_child	tpeak_I_adult	tpeak_I_child	tpeak_R_adult	tpeak_R_child	tpeak_S_adult	tpeak_S_child
4350	baseline	3	11247	11218	71457	71309	398352	400770	23944	21703	0	0	4	8	4996	4992	0	0	2416	2622	3473	3518	4996	4992	5000	4990	6	5	10	9	98	99	0	0
4351	baseline	1	9123	9263	33501	32562	422823	427383	39553	35792	0	0	0	0	5000	5000	0	0	1779	1827	2762	2734	5000	5000	5000	4990	9	8	11	11	71	59	0	0
4351	baseline	2	9351	9293	32783	32629	424868	428462	37998	34616	0	0	0	0	5000	5000	0	0	1699	1823	2697	2767	5000	5000	5000	4990	9	8	11	11	63	56	0	0
4351	baseline	3	9547	9165	33214	32541	425048	429415	37191	33879	0	0	0	0	5000	5000	0	0	1779	1810	2739	2776	5000	5000	5000	4990	8	8	11	10	62	65	0	0
4352	baseline	1	7817	7754	15293	15427	450471	453306	31419	28513	0	0	0	0	5000	5000	0	0	1858	1809	2080	2128	5000	5000	5000	4990	7	6	9	8	37	36	0	0
4352	baseline	2	7820	7716	15290	15097	451933	454854	29957	27333	0	0	0	0	5000	5000	0	0	1728	1854	2083	2119	5000	5000	5000	4990	7	6	8	8	34	36	0	0
4352	baseline	3	7941	7895	15490	15197	451790	454858	29779	27050	0	0	0	0	5000	5000	0	0	1738	1842	2086	2082	5000	5000	5000	4990	7	6	8	8	34	38	0	0
4353	baseline	1	6406	6505	54834	54617	413346	416119	30414	27759	0	0	1	0	4999	5000	0	0	1615	1770	3557	3587	4999	5000	5000	4990	7	6	9	9	84	88	0	0
4353	baseline	2	6497	6602	55575	54311	414235	417949	28693	26138	0	0	2	0	4998	5000	0	0	1655	1759	3535	3602	4998	5000	5000	4990	6	6	9	9	96	98	0	0
4353	baseline	3	6606	6568	55639	56304	415313	417226	27442	24902	0	0	1	1	4999	4999	0	0	1730	1691	3610	3578	4999	4999	5000	4990	6	6	9	8	99	94	0	0
4354	baseline	1	5340	5417	25674	25839	450437	452469	23549	21275	0	0	0	0	5000	5000	0	0	1835	1693	3070	3066	5000	5000	5000	4990	5	5	7	6	53	46	0	0
4354	baseline	2	5523	5488	25460	25323	451270	453310	22747	20879	0	0	0	0	5000	5000	0	0	1788	1678	2994	3059	5000	5000	5000	4990	5	4	7	6	48	45	0	0
4354	baseline	3	5656	5534	25365	25990	452269	453568	21710	19908	0	0	0	0	5000	5000	0	0	1731	1792	2970	3094	5000	5000	5000	4990	5	4	7	6	57	49	0	0
4355	baseline	1	45303	46185	11951	11914	348502	359760	99244	87141	0	0	1	0	4986	5000	13	0	2355	2448	596	603	4986	5000	5000	4990	23	21	26	23	97	99	0	0
4355	baseline	2	45009	45071	12005	11711	359784	370298	88202	77920	0	0	0	0	4987	4999	13	1	2329	2462	583	612	4987	4999	5000	4990	21	19	23	23	91	94	0	0
4355	baseline	3	46260	45453	11943	11985	361740	375089	85057	72473	3	0	0	0	4985	4999	12	1	2388	2488	554	617	4985	4999	5000	4990	21	19	21	22	93	97	0	0
4356	baseline	1	37200	37873	84456	84012	335064	341363	48280	41752	0	0	38	40	4962	4960	0	0	3164	3179	2576	2533	4962	4960	5000	4990	12	11	21	20	100	100	0	0
4356	baseline	2	37957	37330	83490	82978	338907	344453	44646	40239	0	0	36	38	4964	4962	0	0	3150	3169	2532	2602	4964	4962	5000	4990	11	10	19	18	100	99	0	0
4356	baseline	3	38575	38850	84766	82422	338177	344972	43482	38756	0	0	48	32	4952	4968	0	0	3141	3241	2532	2522	4952	4968	5000	4990	11	10	21	19	100	100	0	0
4357	baseline	1	31710	31368	39305	38910	382050	388352	51935	46370	0	0	0	0	5000	5000	0	0	2832	2801	1965	1901	5000	5000	5000	4990	13	12	17	16	84	93	0	0
4357	baseline	2	32117	31643	38954	39513	386236	390808	47693	43036	0	0	0	0	5000	5000	0	0	2797	2912	1916	1992	5000	5000	5000	4990	12	11	16	15	92	94	0	0
4357	baseline	3	32215	31584	39825	38195	383241	389916	49719	45305	0	0	1	0	4999	5000	0	0	2830	2908	1957	1927	4999	5000	5000	4990	12	11	17	17	79	90	0	0
4358	baseline	1	26662	26512	17833	18397	418825	423511	41680	36580	0	0	0	0	5000	5000	0	0	2826	2877	1329	1394	5000	5000	5000	4990	10	9	13	12	63	56	0	0
4358	baseline	2	27017	27098	18471	18043	419717	424750	39795	35109	0	0	0	0	5000	5000	0	0	2818	2915	1373	1387	5000	5000	5000	4990	10	9	12	12	56	63	0	0
4358	baseline	3	26745	26610	18506	18246	420332	424839	39417	35305	0	0	0	0	5000	5000	0	0	2842	2912	1367	1398	5000	5000	5000	4990	10	9	13	12	63	60	0	0
4359	baseline	1	21818	22288	65553	65048	363679	368399	53950	49265	0	0	5	6	4995	4994	0	0	2472	2480	2786	2743	4995	4994	5000	4990	13	12	17	17	100	99	0	0
4359	baseline	2	22538	21719	64679	65575	370173	374358	47610	43348	0	0	8	3	4992	4997	0	0	2475	2522	2728	2833	4992	4997	5000	4990	11	11	17	17	100	99	0	0
4359	baseline	3	22273	22444	65859	66290	370504	374419	46364	41847	0	0	4	10	4996	4990	0	0	2498	2580	2779	2814	4996	4990	5000	4990	11	10	17	15	100	99	0	0
4360	baseline	1	18223	18801	30863	30312	415991	420756	39923	35131	0	0	0	0	5000	5000	0	0	2581	2565	2204	2168	5000	5000	5000	4990	9	9	12	12	71	61	0	0
4360	baseline	2	18863	18743	30173	30436	419885	423948	36079	31873	0	0	0	0	5000	5000	0	0	2547	2594	2134	2190	5000	5000	5000	4990	9	8	12	11	63	56	0	0
4360	baseline	3	19018	18942	30152	30260	419707	423224	36123	32574	0	0	0	0	5000	5000	0	0	2573	2621	2092	2084	5000	5000	5000	4990	9	8	12	11	60	65	0	0
4361	baseline	1	15123	15403	14239	14231	430577	435026	45061	40340	0	0	0	0	4998	5000	2	0	2033	2086	1424	1441	4998	5000	5000	4990	10	9	12	12	41	48	0	0
4361	baseline	2	15772	15803	14347	14083	431304	435530	43577	39584	0	0	0	0	4998	5000	2	0	2053	2157	1405	1471	4998	5000	5000	4990	10	9	12	11	48	38	0	0
4361	baseline	3	15809	15533	14311	13951	430661	435818	44219	39698	0	0	0	0	5000	5000	0	0	2118	2133	1397	1387	5000	5000	5000	4990	10	9	13	12	47	40	0	0
4362	baseline	1	12775	13352	51215	50101	410455	413866	30555	27681	0	0	0	1	5000	4999	0	0	2519	2471	3045	2993	5000	4999	5000	4990	7	6	10	10	84	76	0	0
4362	baseline	2	13319	13114	50431	49462	411912	415709	29338	26715	0	0	1	0	4999	5000	0	0	2495	2553	2970	3033	4999	5000	5000	4990	7	6	11	10	94	96	0	0
4362	baseline	3	13284	13109	50617	51072	413470	415972	27629	24847	0	0	1	0	4999	5000	0	0	2442	2566	3021	3046	4999	5000	5000	4990	6	6	10	10	79	90	0	0
4363	baseline	1	10658	11206	23618	23421	430384	433625	40340	36748	0	0	0	0	5000	5000	0	0	1969	1992	2304	2214	5000	5000	5000	4990	9	8	11	11	53	46	0	0
4363	baseline	2	11026	10908	23520	23391	433705	437543	36749	33158	0	0	0	0	5000	5000	0	0	1872	1954	2234	2286	5000	5000	5000	4990	8	8	11	10	50	50	0	0
4363	baseline	3	11163	10955	23753	23525	433242	437167	36842	33353	0	0	0	0	5000	5000	0	0	1936	1975	2270	2291	5000	5000	5000	4990	8	8	11	10	50	49	0	0
4364	baseline	1	9145	9236	10973	10886	452941	455797	31941	29081	0	0	0	0	5000	5000	0	0	1951	1902	1609	1639	5000	5000	5000	4990	7	7	9	8	31	30	0	0
4364	baseline	2	9211	9149	10893	10830	453731	456782	31165	28239	0	0	0	0	4998	5000	2	0	1906	1921	1584	1643	4998	5000	5000	4990	7	6	8	8	33	26	0	0
4364	baseline	3	9466	9219	11056	10917	454076	457607	30402	27257	0	0	0	0	4999	5000	1	0	1942	1939	1545	1629	4999	5000	5000	4990	7	6	8	8	29	36	0	0
4365	baseline	1	7623	7788	97331	95134	370839	375575	29207	26503	0	0	38	40	4962	4960	0	0	1868	1983	3917	3916	4962	4960	5000	4990	6	6	10	9	100	100	0	0
4365	baseline	2	7795	7614	96339	95530	373446	376801	27420	25055	0	0	38	44	4962	4956	0	0	1931	1895	3916	3961	4962	4956	5000	4990	6	6	10	9	100	100	0	0
4365	baseline	3	7849	7768	97569	96364	373538	377416	26044	23452	0	0	46	37	4954	4963	0	0	1986	2049	3956	3906	4954	4963	5000	4990	6	5	9	9	100	100	0	0
4366	baseline	1	6365	6378	45892	44478	430039	433771	22704	20373	0	0	1	0	4999	5000	0	0	2095	1903	3545	3482	4999	5000	5000	4990	5	4	7	7	76	70	0	0
4366	baseline	2	6543	6415	44864	44514	431598	433755	21995	20316	0	0	0	0	5000	5000	0	0	2017	1986	3453	3508	5000	5000	5000	4990	5	4	7	7	92	94	0	0
4366	baseline	3	6613	6551	45475	45506	432565	434557	20347	18386	0	0	0	1	5000	4999	0	0	1927	2167	3481	3505	5000	4999	5000	4990	4	4	7	6	71	75	0	0
4367	baseline	1	5339	5322	21041	20916	445673	449112	32947	29650	0	0	0	0	5000	5000	0	0	1387	1370	2615	2674	5000	5000	5000	4990	7	6	9	8	42	41	0	0
4367	baseline	2	5506	5354	21023	20761	446611	449536	31860	29349	0	0	0	0	5000	5000	0	0	1340	1369	2561	2638	5000	5000	5000	4990	7	6	9	8	45	48	0	0
4367	baseline	3	5531	5531	20822	21147	446965	449505	31682	28817	0	0	0	0	4999	5000	1	0	1372	1389	2559	2639	4999	5000	5000	4990	7	6	9	8	44	50	0	0
4368	baseline	1	43547	44277	75062	74901	333133	339851	53258	45971	0	0	23	27	4977	4973	0	0	3237	3223	2307	2278	4977	4973	5000	4990	13	12	23	20	100	100	0	0
4368	baseline	2	44749	44677	75090	74329	334726	340799	50435	45195	0	0	30	27	4970	4973	0	0	3219	3233	2263	2306	4970	4973	5000	4990	13	12	22	20	100	100	0	0
4368	baseline	3	45379	45271	75771	75602	335885	341570	47965	42557	0	0	36	35	4964	4965	0	0	3199	3299	2272	2274	4964	4965	5000	4990	12	11	20	18	100	100	0	0
4369	baseline	1	37045	36943	34688	34616	374059	380568	59208	52873	0	0	0	0	5000	5000	0	0	2847	2900	1656	1641	5000	5000	5000	4990	15	13	20	18	84	93	0	0
4369	baseline	2	37525	37032	34423	35067	379008	384703	54044	48198	0	0	1	0	4999	5000	0	0	2826	2904	1620	1716	4999	5000	5000	4990	14	12	18	17	93	94	0	0
4369	baseline	3	38270	37196	35184	34575	376683	383997	54863	49232	1	0	0	0	4999	5000	0	0	2854	2922	1634	1657	4999	5000	5000	4990	14	13	18	18	92	83	0	0
4370	baseline	1	30479	31284	16203	16004	411302	416898	47016	40814	0	0	0	0	5000	5000	0	0	2821	2872	1158	1115	5000	5000	5000	4990	11	10	14	14	68	71	0	0
4370	baseline	2	31585	31662	16306	15994	411341	416289	45768	41055	0	0	0	0	5000	5000	0	0	2788	2889	1127	1139	5000	5000	5000	4990	11	10	14	13	62	78	0	0
4370	baseline	3	31781	31595	16298	16534	411513	416686	45408	40185	0	0	0	0	5000	5000	0	0	2875	2877	1135	1132	5000	5000	5000	4990	11	10	14	14	77	69	0	0
4371	baseline	1	25612	26235	58991	57795	365404	371116	54993	49854	0	0	2	5	4998	4995	0	0	2668	2696	2530	2461	4998	4995	5000	4990	13	12	19	18	99	90	0	0
4371	baseline	2	26683	26011	58425	58188	370848	376987	49044	43814	0	0	3	2	4997	4998	0	0	2645	2699	2455	2557	4997	4998	5000	4990	12	11	17	17	100	93	0	0
4371	baseline	3	27066	26832	58218	58021	371692	376801	48024	43346	0	0	3	6	4997	4994	0	0	2640	2727	2429	2475	4997	4994	5000	4990	12	11	18	17	94	100	0	0
4372	baseline	1	21736	21918	26783	27368	415960	420176	40521	35538	0	0	0	0	5000	5000	0	0	2658	2747	1900	1937	5000	5000	5000	4990	9	9	13	12	71	57	0	0
4372	baseline	2	21904	22096	26986	26994	419110	423216	37000	32694	0	0	0	0	5000	5000	0	0	2703	2753	1885	1933	5000	5000	5000	4990	9	8	12	11	63	56	0	0
4372	baseline	3	22422	22603	27607	26889	417187	421120	37784	34388	0	0	0	0	5000	5000	0	0	2693	2735	1874	1886	5000	5000	5000	4990	9	9	13	12	60	65	0	0
4373	baseline	1	18333	18292	12534	12706	428744	434150	45389	39852	0	0	0	0	4999	4999	1	1	2161	2183	1183	1220	4999	4999	5000	4990	11	10	12	11	54	42	0	0
4373	baseline	2	18534	18149	12607	12689	427990	432854	45869	41308	0	0	0	0	4998	4999	2	1	2168	2294	1158	1244	4998	4999	5000	4990	11	10	12	11	47	39	0	0
4373	baseline	3	18654	18162	12676	12711	427204	432822	46466	41305	0	0	0	0	4997	5000	3	0	2235	2289	1198	1272	4997	5000	5000	4990	11	10	13	12	48	41	0	0
4374	baseline	1	15182	15633	88990	86296	370431	375974	30397	27097	0	0	22	30	4978	4970	0	0	2732	2679	3422	3379	4978	4970	5000	4990	7	6	12	12	100	100	0	0
4374	baseline	2	15675	15452	89069	88007	370928	374775	29328	26766	0	0	32	32	4968	4968	0	0	2671	2699	3391	3389	4968	4968	5000	4990	7	6	12	12	100	100	0	0
4374	baseline	3	15595	15641	89743	88987	372356	375866	27306	24506	0	0	34	27	4966	4973	0	0	2650	2750	3432	3372	4966	4973	5000	4990	6	6	12	11	100	100	0	0
4375	baseline	1	12863	12995	41845	41495	408289	412599	42003	37911	0	0	0	0	5000	5000	0	0	2072	2124	2736	2786	5000	5000	5000	4990	9	9	13	12	93	70	0	0
4375	baseline	2	13170	13030	41288	41569	410943	414290	39599	36111	0	0	0	0	5000	5000	0	0	2067	2114	2690	2778	5000	5000	5000	4990	9	8	13	12	89	90	0	0
4375	baseline	3	13095	13139	41304	40936	411686	415454	38915	35471	0	0	1	0	4999	5000	0	0	2108	2152	2719	2735	4999	5000	5000	4990	9	8	13	12	73	90	0	0
4376	baseline	1	10793	11133	19389	19306	441972	444778	32846	29783	0	0	0	0	5000	5000	0	0	2120	2186	2118	2075	5000	5000	5000	4990	7	7	9	9	42	41	0	0
4376	baseline	2	10970	10824	19046	19494	443154	445288	31830	29394	0	0	0	0	5000	5000	0	0	2094	2205	2053	2214	5000	5000	5000	4990	7	7	9	9	43	43	0	0
4376	baseline	3	11163	10794	19252	19228	443231	446826	31354	28152	0	0	0	0	5000	5000	0	0	2156	2141	2104	2124	5000	5000	5000	4990	7	7	9	9	43	44	0	0
4377	baseline	1	9228	9136	68601	67398	394803	398983	32368	29483	0	0	4	5	4996	4995	0	0	2051	2021	3524	3534	4996	4995	5000	4990	7	7	11	10	99	97	0	0
4377	baseline	2	9195	9137	69548	68022	395796	399744	30461	28097	0	0	6	3	4994	4997	0	0	2004	2033	3531	3565	4994	4997	5000	4990	7	6	11	10	99	97	0	0
4377	baseline	3	9188	9035	68976	70072	398091	399948	28745	25945	0	0	3	9	4997	4991	0	0	1963	2104	3565	3600	4997	4991	5000	4990	7	6	10	9	98	99	0	0
4378	baseline	1	7677	7652	32526	31702	439649	443229	25148	22417	0	0	0	0	5000	5000	0	0	2000	2145	3026	2970	5000	5000	5000	4990	5	5	8	7	71	52	0	0
4378	baseline	2	7743	7613	32423	31143	440189	443624	24645	22620	0	0	0	0	5000	5000	0	0	1998	2221	2998	3031	5000	5000	5000	4990	5	5	8	7	63	54	0	0
4378	baseline	3	7739	7511	31989	31670	442151	444757	23121	21062	0	0	0	0	5000	5000	0	0	2114	2156	3015	3037	5000	5000	5000	4990	5	5	8	7	56	57	0	0
4379	baseline	1	6378	6318	14919	14862	450924	454245	32779	29575	0	0	0	0	5000	5000	0	0	1534	1486	2118	2151	5000	5000	5000	4990	7	6	9	8	33	36	0	0
4379	baseline	2	6364	6332	14796	14797	451415	454188	32425	29683	0	0	0	0	4999	5000	1	0	1470	1467	2060	2167	4999	5000	5000	4990	7	7	9	8	35	35	0	0
4379	baseline	3	6584	6546	14874	14696	451453	454691	32089	29067	0	0	0	0	5000	5000	0	0	1529	1497	2067	2118	5000	5000	5000	4990	7	6	9	8	34	38	0	0
4380	baseline	1	5243	5212	53648	52893	422764	425812	23345	21083	0	0	0	1	5000	4999	0	0	1864	1651	3768	3768	5000	4999	5000	4990	5	5	7	7	84	76	0	0
4380	baseline	2	5422	5327	54402	52156	422762	426899	22414	20618	0	0	1	1	4999	4999	0	0	1787	1744	3710	3744	4999	4999	5000	4990	5	4	7	7	96	98	0	0
4380	baseline	3	5445	5413	53558	54752	425126	425877	20871	18958	0	0	0	1	5000	4999	0	0	1644	1900	3740	3737	5000	4999	5000	4990	4	4	7	6	81	98	0	0
4381	baseline	1	43507	44186	24902	24934	375267	381100	61324	54780	0	0	0	0	5000	5000	0	0	2972	2986	1232	1231	5000	5000	5000	4990	15	14	20	18	93	88	0	0
4381	baseline	2	43752	44593	25403	24778	378001	384209	57844	51420	0	0	0	1	5000	4999	0	0	2935	3026	1244	1219	5000	4999	5000	4990	15	13	19	18	93	94	0	0
4381	baseline	3	43829	43183	25057	24945	379359	386466	56755	50406	0	1	1	0	4999	4999	0	0	2979	3025	1261	1258	4999	4999	5000	4990	15	13	19	18	100	87	0	0
4382	baseline	1	36608	36618	11374	11715	407646	414045	49372	42622	0	0	0	0	4998	5000	2	0	2851	2955	750	818	4998	5000	5000	4990	12	11	14	13	75	64	0	0
4382	baseline	2	36931	37007	11645	11651	408314	413129	48110	43213	0	0	0	0	5000	5000	0	0	2833	2972	800	805	5000	5000	5000	4990	12	11	14	14	74	90	0	0
4382	baseline	3	38607	37326	11601	11563	404390	411354	50402	44757	0	0	0	0	5000	5000	0	0	2901	2910	759	791	5000	5000	5000	4990	13	12	15	13	94	73	0	0
4383	baseline	1	31205	30853	81490	80357	331779	340037	60526	53753	0	0	35	37	4965	4963	0	0	2713	2715	2674	2640	4965	4963	5000	4990	14	13	21	20	100	99	0	0
4383	baseline	2	31394	30727	81633	82129	339207	344807	52766	47337	0	0	28	36	4972	4964	0	0	2719	2767	2685	2691	4972	4964	5000	4990	13	12	20	18	100	100	0	0
4383	baseline	3	31771	31461	80862	83506	340674	343345	51693	46688	0	0	37	34	4963	4966	0	0	2745	2820	2653	2694	4963	4966	5000	4990	13	12	21	19	100	100	0	0
4384	baseline	1	25712	26007	38467	38080	396483	402217	44338	38696	0	0	0	0	5000	5000	0	0	2795	2722	2130	2062	5000	5000	5000	4990	11	10	15	14	80	93	0	0
4384	baseline	2	26472	26140	38125	37825	397987	402882	42416	38153	0	0	0	0	5000	5000	0	0	2717	2847	2045	2093	5000	5000	5000	4990	10	9	14	15	89	90	0	0
4384	baseline	3	26694	26019	38325	37318	398544	404846	41437	36817	0	0	0	0	5000	5000	0	0	2795	2856	2053	2059	5000	5000	5000	4990	10	9	15	14	75	88	0	0
4385	baseline	1	21052	21771	17752	17595	415363	420346	50833	45288	0	0	0	0	5000	5000	0	0	2290	2433	1431	1423	5000	5000	5000	4990	12	11	14	13	57	55	0	0
4385	baseline	2	21186	21787	18038	17645	415755	420443	50021	45125	0	0	0	0	5000	5000	0	0	2338	2439	1413	1437	5000	5000	5000	4990	12	11	14	13	52	52	0	0
4385	baseline	3	22109	22102	17832	17607	417491	423270	47568	42021	0	0	0	0	5000	5000	0	0	2344	2380	1354	1396	5000	5000	5000	4990	11	10	14	13	56	57	0	0
4386	baseline	1	18139	18136	64110	61648	388399	394630	34352	30586	0	0	4	3	4996	4997	0	0	2736	2692	2983	2879	4996	4997	5000	4990	8	7	13	13	96	100	0	0
4386	baseline	2	18569	17745	64056	64338	389913	393909	32462	29008	0	0	6	2	4994	4998	0	0	2717	2823	2958	3008	4994	4998	5000	4990	8	7	13	13	97	95	0	0
4386	baseline	3	18408	18298	63589	62506	391772	396487	31231	27709	0	0	3	3	4997	4997	0	0	2685	2833	2957	2986	4997	4997	5000	4990	8	7	13	11	99	100	0	0
4387	baseline	1	15061	15212	29752	29437	415812	420526	44375	39825	0	0	0	0	5000	5000	0	0	2163	2172	2267	2226	5000	5000	5000	4990	10	9	13	12	71	61	0	0
4387	baseline	2	15338	15166	29118	29693	417294	420491	43250	39650	0	0	0	0	5000	5000	0	0	2134	2292	2201	2300	5000	5000	5000	4990	10	9	13	13	63	56	0	0
4387	baseline	3	15536	15120	29785	29150	417677	422655	42002	38075	0	0	0	0	5000	5000	0	0	2229	2258	2264	2207	5000	5000	5000	4990	10	9	13	12	60	59	0	0
4388	baseline	1	12805	12698	13586	13766	443173	446963	35436	31573	0	0	0	0	5000	5000	0	0	2125	2159	1581	1599	5000	5000	5000	4990	8	7	10	9	37	35	0	0
4388	baseline	2	12735	12708	13700	13857	444498	447471	34067	30964	0	0	0	0	5000	5000	0	0	2162	2300	1570	1690	5000	5000	5000	4990	8	7	10	9	35	41	0	0
4388	baseline	3	13228	13008	13883	13661	443540	447598	34349	30733	0	0	0	0	5000	5000	0	0	2220	2219	1597	1569	5000	5000	5000	4990	8	7	10	9	38	36	0	0
4389	baseline	1	10650	10797	49653	49314	410516	413964	34181	30925	0	0	1	0	4999	5000	0	0	2082	2184	3110	3104	4999	5000	5000	4990	8	7	11	10	80	74	0	0
4389	baseline	2	10935	10718	48999	48938	413057	416110	32009	29234	0	0	0	1	5000	4999	0	0	2150	2197	3092	3129	5000	4999	5000	4990	7	7	11	10	94	96	0	0
4389	baseline	3	10955	10929	49477	48593	413457	417278	31111	28200	0	0	1	0	4999	5000	0	0	2161	2165	3085	3103	4999	5000	5000	4990	7	7	11	10	77	90	0	0
4390	baseline	1	8985	9045	22746	22757	446945	449890	26324	23308	0	0	0	0	5000	5000	0	0	2160	2192	2514	2477	5000	5000	5000	4990	6	5	8	7	44	53	0	0
4390	baseline	2	9064	9022	22825	22542	447194	449660	25917	23776	0	0	0	0	5000	5000	0	0	2185	2260	2512	2544	5000	5000	5000	4990	6	5	8	7	45	48	0	0
4390	baseline	3	9139	8951	23011	22514	448560	451527	24290	22008	0	0	0	0	5000	5000	0	0	2090	2330	2541	2554	5000	5000	5000	4990	5	5	8	7	43	47	0	0
4391	baseline	1	7519	7367	10451	10731	443004	449088	44026	37814	0	0	0	0	4973	4997	27	3	1402	1425	1437	1563	4973	4997	5000	4990	9	8	10	10	33	29	0	0
4391	baseline	2	7493	7436	10665	10729	447888	453315	38954	33520	0	0	0	0	4979	4997	21	3	1382	1455	1473	1564	4979	4997	5000	4990	8	7	10	9	28	27	0	0
4391	baseline	3	7601	7544	10765	10543	445927	451652	40707	35261	0	0	0	0	4980	4997	20	3	1386	1460	1476	1491	4980	4997	5000	4990	8	8	10	9	31	32	0	0
4392	baseline	1	6364	6240	94434	93582	378395	381994	25807	23184	0	0	34	38	4966	4962	0	0	1777	1921	3999	4064	4966	4962	5000	4990	6	5	9	8	100	99	0	0
4392	baseline	2	6370	6325	93502	92882	380448	383096	24680	22697	0	0	31	33	4969	4967	0	0	1826	1988	4004	4071	4969	4967	5000	4990	5	5	9	8	100	100	0	0
4392	baseline	3	6400	6271	93780	94888	381730	382949	23090	20892	0	0	42	36	4958	4964	0	0	1931	1888	4029	4057	4958	4964	5000	4990	5	5	8	8	99	100	0	0
4393	baseline	1	5295	5257	43935	43388	428265	431527	27505	24828	0	0	0	0	5000	5000	0	0	1560	1560	3480	3506	5000	5000	5000	4990	6	5	8	8	93	70	0	0
4393	baseline	2	5377	5386	44171	42865	429092	432587	26360	24162	0	0	0	0	5000	5000	0	0	1515	1696	3473	3507	5000	5000	5000	4990	6	5	8	8	89	90	0	0
4393	baseline	3	5342	5236	44032	44142	430573	432946	25053	22676	0	0	0	1	5000	4999	0	0	1515	1694	3505	3551	5000	4999	5000	4990	5	5	8	7	71	75	0	0
4394	baseline	1	43117	42746	20073	20574	391803	398682	50007	42998	0	0	0	0	5000	5000	0	0	3124	3139	1131	1134	5000	5000	5000	4990	13	11	16	14	98	82	0	0
4394	baseline	2	44567	42929	20414	20197	387371	394851	52648	47023	0	1	0	1	5000	4998	0	0	3098	3137	1095	1161	5000	4998	5000	4990	13	12	17	16	98	81	0	0
4394	baseline	3	44556	44791	20410	20789	389096	392884	50938	46536	0	1	0	0	5000	4999	0	0	3125	3201	1065	1118	5000	4999	5000	4990	13	12	16	16	92	81	0	0
4395	baseline	1	35952	36361	73131	71015	337705	346045	58212	51579	0	0	20	16	4980	4984	0	0	2909	2978	2433	2379	4980	4984	5000	4990	14	13	22	20	100	100	0	0
4395	baseline	2	37141	36336	73114	72616	341258	347632	53487	48416	0	0	23	14	4977	4986	0	0	2898	2920	2386	2480	4977	4986	5000	4990	13	12	21	21	100	100	0	0
4395	baseline	3	36584	36660	73264	72798	343748	349387	51404	46155	0	0	21	22	4979	4978	0	0	2927	3015	2440	2429	4979	4978	5000	4990	13	12	21	19	100	99	0	0
4396	baseline	1	30705	30767	34301	33881	395611	401600	44383	38752	0	0	0	0	5000	5000	0	0	2971	2934	1872	1808	5000	5000	5000	4990	11	10	15	14	78	77	0	0
4396	baseline	2	31018	30788	34205	33895	398636	404132	41141	36185	0	0	0	0	5000	5000	0	0	2949	3021	1821	1848	5000	5000	5000	4990	10	9	15	13	89	90	0	0
4396	baseline	3	31007	30158	34389	34178	398143	403675	41461	36989	0	0	0	0	5000	5000	0	0	2974	3018	1862	1857	5000	5000	5000	4990	10	9	15	14	71	88	0	0
4397	baseline	1	25193	25623	15839	15648	414467	420108	49501	43621	0	0	0	0	5000	5000	0	0	2474	2585	1227	1203	5000	5000	5000	4990	12	11	15	13	63	59	0	0
4397	baseline	2	25518	25701	15852	15706	414855	419169	48775	44424	0	0	0	0	4999	5000	1	0	2500	2621	1198	1231	4999	5000	5000	4990	12	11	14	13	57	61	0	0
4397	baseline	3	26015	25609	15859	15771	414187	420134	48939	43486	0	0	0	0	5000	5000	0	0	2528	2592	1198	1194	5000	5000	5000	4990	12	11	15	14	60	58	0	0
4398	baseline	1	21457	21497	57329	55441	392713	398583	33501	29479	0	0	1	1	4999	4999	0	0	2942	2910	2716	2645	4999	4999	5000	4990	8	7	13	13	96	97	0	0
4398	baseline	2	22033	20985	56000	57310	394400	397524	32567	29181	0	0	3	0	4997	5000	0	0	2930	2995	2655	2763	4997	5000	5000	4990	8	7	13	13	98	100	0	0
4398	baseline	3	22032	21737	56637	55788	395163	399661	31168	27814	0	0	1	2	4999	4998	0	0	2888	3029	2673	2666	4999	4998	5000	4990	8	7	13	12	100	92	0	0
4399	baseline	1	17745	17932	26386	26152	407901	412916	52968	48000	0	0	0	0	5000	5000	0	0	2169	2220	1970	1950	5000	5000	5000	4990	12	11	15	14	71	57	0	0
4399	baseline	2	17967	18024	26526	26150	411647	416667	48860	44159	0	0	0	0	5000	5000	0	0	2148	2233	1908	1975	5000	5000	5000	4990	11	10	15	14	55	54	0	0
4399	baseline	3	18509	18223	26332	26097	413003	417953	47156	42727	0	0	0	0	5000	5000	0	0	2225	2251	1909	1904	5000	5000	5000	4990	11	10	15	13	60	59	0	0
4400	baseline	1	14787	15144	12291	12133	437973	442725	39949	34998	0	0	0	0	5000	5000	0	0	2196	2230	1385	1349	5000	5000	5000	4990	9	8	11	10	51	35	0	0
4400	baseline	2	14888	15130	12272	12160	438152	442293	39688	35417	0	0	0	0	4998	5000	2	0	2142	2220	1277	1398	4998	5000	5000	4990	9	8	11	10	41	34	0	0
4400	baseline	3	15454	14950	12219	12228	437288	441588	40039	36234	0	0	0	0	5000	5000	0	0	2173	2212	1298	1376	5000	5000	5000	4990	9	9	12	10	41	36	0	0
