point_id	scenario	seed	final_E_adult	final_E_child	final_I_adult	final_I_child	final_R_adult	final_R_child	final_S_adult	final_S_child	integral_E_adult	integral_E_child	integral_I_adult	integral_I_child	integral_R_adult	integral_R_child	integral_S_adult	integral_S_child	peak_E_adult	peak_E_child	peak_I_adult	peak_I_child	peak_R_adult	peak_R_child	peak_S_adult	peak_S_child	tpeak_E_adult	tpeak_E_child	tpeak_I_adult	tpeak_I_child	tpeak_R_adult	tpeak_R_child	tpeak_S_adult	tpeak_S_child
2863	baseline	2	0	0	3	0	4997	5000	0	0	23008	22349	59478	59776	383007	387450	39507	35425	2713	2815	2673	2772	4997	5000	5000	4990	9	9	15	15	98	100	0	0
2863	baseline	3	0	0	2	4	4998	4996	0	0	23332	23040	59377	59340	384362	388381	37929	34239	2723	2798	2631	2650	4998	4996	5000	4990	9	9	15	14	99	100	0	0
2864	baseline	1	0	0	0	0	5000	5000	0	0	13985	14622	27707	28050	431616	433619	31692	28709	2550	2593	2352	2293	5000	5000	5000	4990	7	7	10	10	57	55	0	0
2864	baseline	2	0	0	0	0	5000	5000	0	0	14491	14881	27948	27505	432264	434955	30297	27659	2522	2557	2298	2310	5000	5000	5000	4990	7	7	10	9	63	54	0	0
2864	baseline	3	0	0	0	0	5000	5000	0	0	14709	14859	27774	27846	433560	436047	28957	26248	2534	2577	2280	2305	5000	5000	5000	4990	7	6	10	9	57	51	0	0
2865	baseline	1	0	0	0	0	5000	5000	0	0	9010	8975	12785	12750	458831	461596	24374	21679	2240	2310	1919	1908	5000	5000	5000	4990	5	5	7	6	32	31	0	0
2865	baseline	2	0	0	0	0	5000	5000	0	0	9241	9302	12864	12847	457605	459658	25290	23193	2180	2393	1888	1984	5000	5000	5000	4990	6	5	7	7	30	36	0	0
2865	baseline	3	0	0	0	0	5000	5000	0	0	9445	8971	12865	12744	459516	462282	23174	21003	2305	2349	1911	1927	5000	5000	5000	4990	5	5	7	6	32	29	0	0
2866	baseline	1	0	0	34	38	4966	4962	0	0	5652	5712	90813	90463	359893	364406	48642	44419	1091	1151	3829	3910	4966	4962	5000	4990	10	9	14	13	100	99	0	0
2866	baseline	2	0	0	32	32	4968	4968	0	0	5844	5745	89635	90066	366710	370211	42811	38978	1159	1151	3794	3891	4968	4968	5000	4990	9	9	13	12	100	100	0	0
2866	baseline	3	0	0	41	39	4959	4961	0	0	5699	5958	91204	92603	365657	366873	42440	39566	1114	1232	3849	3889	4959	4961	5000	4990	9	9	13	12	100	100	0	0
2867	baseline	1	0	0	0	1	5000	4999	0	0	33111	33931	42193	42304	353051	360821	76645	67944	2410	2464	1873	1838	5000	4999	5000	4990	18	17	23	22	95	92	0	0
2867	baseline	2	0	0	1	0	4999	5000	0	0	33441	32810	41840	42216	355730	362485	73989	67489	2397	2500	1809	1944	4999	5000	5000	4990	18	17	23	23	96	90	0	0
2867	baseline	3	0	0	1	1	4999	4999	0	0	34146	33369	43139	42261	356600	365409	71115	63961	2482	2496	1861	1910	4999	4999	5000	4990	17	16	23	21	98	94	0	0
2868	baseline	1	0	0	0	0	4999	5000	1	0	20619	20549	19755	19919	402754	409795	61872	54737	2102	2193	1485	1510	4999	5000	5000	4990	14	13	17	16	53	59	0	0
2868	baseline	2	0	0	0	0	4998	5000	2	0	20732	21112	19796	19679	406799	412508	57673	51701	2092	2166	1432	1500	4998	5000	5000	4990	14	12	16	15	62	62	0	0
2868	baseline	3	0	0	0	0	4998	5000	2	0	21149	20972	19835	19744	406346	412342	57670	51942	2116	2186	1430	1456	4998	5000	5000	4990	13	13	17	16	55	59	0	0
2869	baseline	1	0	0	6	5	4994	4995	0	0	13083	13195	71305	69246	382283	388769	38329	33790	2225	2257	3290	3237	4994	4995	5000	4990	9	8	13	12	100	94	0	0
2869	baseline	2	0	0	10	4	4990	4996	0	0	13426	13144	70557	70124	385107	389257	35910	32475	2206	2229	3288	3270	4990	4996	5000	4990	8	8	13	12	99	100	0	0
2869	baseline	3	0	0	4	10	4996	4990	0	0	13255	13136	71314	70542	386011	390281	34420	31041	2289	2328	3302	3379	4996	4990	5000	4990	8	7	12	11	100	100	0	0
2870	baseline	1	0	0	0	0	5000	5000	0	0	8137	8344	32676	32991	435080	437293	29107	26372	1922	2038	2946	2947	5000	5000	5000	4990	6	6	9	8	71	57	0	0
2870	baseline	2	0	0	0	0	5000	5000	0	0	8445	8323	32829	32654	435960	438684	27766	25339	1971	2026	2907	2963	5000	5000	5000	4990	6	6	9	8	63	56	0	0
2870	baseline	3	0	0	0	0	5000	5000	0	0	8559	8440	32919	32969	437113	439693	26409	23898	2078	2019	2913	2960	5000	5000	5000	4990	6	5	8	8	60	59	0	0
2871	baseline	1	0	0	0	0	5000	5000	0	0	5174	5202	15018	15397	462126	463882	22682	20519	1759	1712	2458	2537	5000	5000	5000	4990	5	4	6	6	33	37	0	0
2871	baseline	2	0	0	0	0	5000	5000	0	0	5302	5191	15359	15006	462332	464638	22007	20165	1677	1786	2514	2531	5000	5000	5000	4990	5	4	6	6	36	31	0	0
2871	baseline	3	0	0	0	0	5000	5000	0	0	5324	5305	15491	15129	463028	465260	21157	19306	1594	1823	2549	2493	5000	5000	5000	4990	4	4	6	6	33	38	0	0
2872	baseline	1	0	0	5	6	4995	4994	0	0	47237	46603	54862	54578	361416	367680	41485	36139	3485	3453	1969	1956	4995	4994	5000	4990	10	9	18	17	100	94	0	0
2872	baseline	2	1	0	5	3	4994	4997	0	0	47105	47493	54329	54828	364394	367622	39172	35057	3470	3555	1931	1965	4994	4997	5000	4990	10	9	17	17	100	99	0	0
2872	baseline	3	1	0	3	4	4996	4996	0	0	46790	46112	54718	54807	367459	372578	36033	31503	3461	3506	1965	1970	4996	4996	5000	4990	9	9	17	17	96	100	0	0
2873	baseline	1	0	0	0	0	4998	5000	2	0	28575	29260	25465	25562	357255	366302	93705	83876	1985	2024	1370	1366	4998	5000	5000	4990	22	19	25	24	86	73	0	0
2873	baseline	2	0	0	0	0	4997	5000	3	0	29368	29617	25542	25537	360622	369020	89468	80826	1935	2062	1284	1415	4997	5000	5000	4990	21	19	24	23	81	74	0	0
2873	baseline	3	0	0	0	0	4998	5000	2	0	30660	29941	25459	25580	361705	371502	87176	77977	2013	2069	1317	1340	4998	5000	5000	4990	21	19	26	22	76	77	0	0
2874	baseline	1	0	0	0	0	4942	4989	58	11	18573	18438	11540	11626	387103	399978	87784	74958	1528	1647	876	897	4942	4989	5000	4990	18	17	20	19	67	55	0	0
2874	baseline	2	0	0	0	0	4942	4978	58	22	18449	18241	11717	11712	398634	409758	76200	65289	1581	1621	891	936	4942	4978	5000	4990	16	15	18	17	59	69	0	0
2874	baseline	3	0	0	0	0	4940	4987	60	13	19030	18787	11608	11917	393094	404282	81268	70014	1568	1661	841	947	4940	4987	5000	4990	17	16	20	18	55	56	0	0
2875	baseline	1	0	0	22	22	4978	4978	0	0	11756	11896	83015	83605	368089	371506	42140	37993	2021	2038	3473	3501	4978	4978	5000	4990	9	9	14	13	100	100	0	0
2875	baseline	2	0	0	20	21	4980	4979	0	0	11989	11680	82462	83318	371875	374727	38674	35275	2004	2079	3440	3502	4980	4979	5000	4990	9	8	14	13	97	100	0	0
2875	baseline	3	0	0	25	20	4975	4980	0	0	11847	11959	83784	85149	371931	374193	37438	33699	1996	2096	3527	3501	4975	4980	5000	4990	9	8	13	12	100	99	0	0
2876	baseline	1	0	0	0	0	5000	5000	0	0	7282	7500	39424	38899	426598	429681	31696	28920	1812	1789	3178	3169	5000	5000	5000	4990	7	6	9	9	74	66	0	0
2876	baseline	2	0	0	0	0	5000	5000	0	0	7520	7372	38285	38920	429540	431464	29655	27244	1686	1871	3088	3195	5000	5000	5000	4990	7	6	9	9	88	67	0	0
2876	baseline	3	0	0	0	0	5000	5000	0	0	7532	7465	39097	38663	429654	432681	28717	26191	1770	1892	3157	3182	5000	5000	5000	4990	6	6	9	8	67	73	0	0
2877	baseline	1	0	0	0	0	5000	5000	0	0	42243	42381	17945	18073	388471	395167	56341	49379	2924	2999	995	999	5000	5000	5000	4990	14	13	18	16	98	82	0	0
2877	baseline	2	0	0	0	0	5000	5000	0	0	43011	43065	18137	18113	386923	393146	56929	50676	2864	2987	1015	1019	5000	5000	5000	4990	14	13	17	16	87	94	0	0
2877	baseline	3	0	1	0	0	5000	4999	0	0	43822	43306	18143	17960	386570	393375	56465	50359	2928	3032	946	985	5000	4999	5000	4990	14	13	17	16	92	81	0	0
2878	baseline	1	0	0	4	5	4996	4995	0	0	26641	27467	64185	64690	377008	380362	37166	32481	3096	3131	2591	2605	4996	4995	5000	4990	9	8	15	14	99	97	0	0
2878	baseline	2	0	0	6	3	4994	4997	0	0	27242	26512	65307	65077	377130	382140	35321	31271	3058	3078	2614	2690	4994	4997	5000	4990	9	8	14	15	99	97	0	0
2878	baseline	3	0	0	5	6	4995	4994	0	0	27801	27470	65054	64083	379095	384167	33050	29280	3093	3161	2589	2615	4995	4994	5000	4990	8	7	15	14	96	97	0	0
2879	baseline	1	0	0	0	0	5000	5000	0	0	16861	17113	29973	30197	430333	433441	27833	24249	2781	2904	2282	2261	5000	5000	5000	4990	7	6	10	9	71	57	0	0
2879	baseline	2	0	0	0	0	5000	5000	0	0	17046	17113	30162	30033	430962	433806	26830	24048	2812	2890	2279	2303	5000	5000	5000	4990	6	6	10	9	63	56	0	0
2879	baseline	3	0	0	0	0	5000	5000	0	0	17495	17010	30117	30638	431721	434033	25667	23319	2910	2891	2268	2332	5000	5000	5000	4990	6	6	9	9	55	60	0	0
2880	baseline	1	0	0	0	0	4820	4941	180	59	10483	10491	13407	13846	380403	398861	100707	81802	956	1012	1031	1096	4820	4941	5000	4990	17	17	20	20	51	47	0	0
2880	baseline	2	0	0	0	0	4827	4939	173	61	10422	10558	13622	13771	380067	398067	100889	82604	972	974	1063	1117	4827	4939	5000	4990	18	16	20	19	50	51	0	0
2880	baseline	3	0	0	0	0	4833	4946	167	54	10637	10600	13636	14025	386777	403310	93950	77065	982	1052	1033	1181	4833	4946	5000	4990	17	16	19	18	58	55	0	0
2881	baseline	1	0	0	1	0	4999	5000	0	0	6747	6807	50448	49461	397996	403031	49809	45701	1268	1295	3266	3258	4999	5000	5000	4990	11	10	14	13	84	88	0	0
2881	baseline	2	0	0	1	1	4999	4999	0	0	6946	6712	50676	50461	402114	406398	45264	41429	1266	1364	3215	3328	4999	4999	5000	4990	10	9	13	12	96	98	0	0
2881	baseline	3	0	0	0	1	5000	4999	0	0	6981	6846	50455	50360	403213	406752	44351	41042	1262	1337	3220	3269	5000	4999	5000	4990	10	9	13	12	98	92	0	0
2882	baseline	1	1	0	0	0	4997	5000	2	0	39403	39402	23077	23571	352413	362035	90107	79992	2369	2418	1160	1148	4997	5000	5000	4990	21	19	25	22	91	91	0	0
2882	baseline	2	0	0	0	0	4999	5000	1	0	39085	39010	23234	23360	356044	363480	86637	79150	2302	2466	1095	1223	4999	5000	5000	4990	21	19	25	23	97	100	0	0
2882	baseline	3	1	0	0	0	4999	5000	0	0	39701	38971	23548	23195	362506	372029	79245	70805	2419	2482	1131	1153	4999	5000	5000	4990	20	18	24	22	92	83	0	0
2883	baseline	1	0	0	0	0	4969	4993	31	7	24689	23874	10955	10846	388287	399381	81069	70899	1952	1976	801	775	4969	4993	5000	4990	17	16	20	18	63	67	0	0
2883	baseline	2	0	0	0	0	4978	4993	22	7	24760	24623	10813	10684	398265	408467	71162	61226	1952	1998	750	809	4978	4993	5000	4990	16	15	18	17	73	77	0	0
2883	baseline	3	0	0	0	0	4981	4996	19	4	25098	24252	10935	10685	399630	408811	69337	61252	1954	2039	730	812	4981	4996	5000	4990	16	15	19	16	67	60	0	0
2884	baseline	1	0	0	46	49	4954	4951	0	0	15293	15831	96873	95801	354344	359516	38490	33852	2421	2492	3453	3428	4954	4951	5000	4990	9	8	14	14	100	100	0	0
2884	baseline	2	0	0	42	46	4958	4954	0	0	16200	15572	94861	96195	358467	361781	35472	31452	2414	2414	3380	3467	4958	4954	5000	4990	8	7	14	13	100	100	0	0
2884	baseline	3	0	0	55	39	4945	4961	0	0	16008	15880	96248	94811	358114	363280	34630	31029	2459	2517	3413	3432	4945	4961	5000	4990	8	7	14	13	100	100	0	0
2885	baseline	1	0	0	1	0	4999	5000	0	0	9672	9886	45055	43858	421078	424778	29195	26478	2119	2284	3134	3130	4999	5000	5000	4990	7	6	9	9	76	70	0	0
2885	baseline	2	0	0	0	0	5000	5000	0	0	9919	9732	44768	44285	422202	425144	28111	25839	2139	2282	3091	3203	5000	5000	5000	4990	6	6	9	9	92	94	0	0
2885	baseline	3	0	0	1	0	4999	5000	0	0	9904	9899	45789	45183	423311	426575	25996	23343	2263	2268	3187	3183	4999	5000	5000	4990	6	5	9	8	73	90	0	0
2886	baseline	1	0	0	0	0	5000	5000	0	0	6075	6176	20679	20743	456120	458102	22126	19979	1966	1954	2734	2788	5000	5000	5000	4990	5	4	6	6	39	42	0	0
2886	baseline	2	0	0	0	0	5000	5000	0	0	6297	6173	20994	20791	456122	458121	21587	19915	1906	2023	2738	2829	5000	5000	5000	4990	5	4	6	6	39	43	0	0
2886	baseline	3	0	0	0	0	5000	5000	0	0	6351	6312	20810	21066	457243	458814	20596	18808	1826	2062	2765	2780	5000	5000	5000	4990	4	4	6	6	41	44	0	0
2887	baseline	1	0	0	41	30	4959	4970	0	0	34880	35750	74893	74660	302882	311569	92345	83021	2269	2323	2409	2360	4959	4970	5000	4990	22	21	31	28	100	100	0	0
2887	baseline	2	0	0	42	39	4958	4961	0	0	36237	35573	74146	73302	305856	315142	88761	80983	2277	2363	2325	2351	4958	4961	5000	4990	22	20	29	28	100	100	0	0
2887	baseline	3	0	0	42	34	4958	4966	0	0	36194	36372	74778	74350	309607	318574	84421	75704	2302	2373	2367	2328	4958	4966	5000	4990	21	19	28	26	100	99	0	0
2888	baseline	1	0	0	0	0	5000	5000	0	0	22377	22382	35078	34546	373543	380832	74002	67240	2027	2012	1942	1943	5000	5000	5000	4990	17	16	22	20	78	77	0	0
2888	baseline	2	0	0	0	0	5000	5000	0	0	23120	22528	34486	34939	375874	382055	71520	65478	1991	2108	1874	2009	5000	5000	5000	4990	17	15	22	20	89	90	0	0
2888	baseline	3	0	0	0	0	5000	5000	0	0	22987	22389	34859	34536	379102	386893	68052	61182	2045	2120	1924	1980	5000	5000	5000	4990	16	15	20	19	75	88	0	0
2889	baseline	1	0	0	0	0	4993	5000	7	0	14177	13929	16053	16139	410956	418373	63814	56559	1669	1753	1415	1460	4993	5000	5000	4990	14	13	16	15	43	42	0	0
2889	baseline	2	0	0	0	0	4996	4998	4	2	14093	14267	16078	16358	416992	422387	57837	51988	1648	1757	1411	1516	4996	4998	5000	4990	13	12	16	14	43	44	0	0
2889	baseline	3	0	0	0	0	4994	5000	6	0	14486	14140	16208	16218	416977	422917	57329	51725	1719	1799	1451	1547	4994	5000	5000	4990	13	12	15	14	50	49	0	0
2890	baseline	1	0	0	1	1	4999	4999	0	0	8851	8856	57746	57302	400470	404544	37933	34298	1775	1827	3366	3391	4999	4999	5000	4990	8	8	12	11	97	92	0	0
2890	baseline	2	0	0	3	0	4997	5000	0	0	9204	8931	58165	55888	404012	409726	33619	30455	1797	1928	3336	3389	4997	5000	5000	4990	8	7	11	10	98	100	0	0
2890	baseline	3	0	0	2	2	4998	4998	0	0	9014	9066	57799	58132	404684	407336	33503	30466	1788	1965	3389	3393	4998	4998	5000	4990	8	7	11	10	96	92	0	0
2891	baseline	1	0	0	0	0	5000	5000	0	0	5631	5672	26792	27193	444954	447437	27623	24698	1583	1592	2966	2964	5000	5000	5000	4990	6	5	8	7	57	48	0	0
2891	baseline	2	0	0	0	0	5000	5000	0	0	5723	5752	26923	26625	445308	448006	27046	24617	1606	1655	2946	2988	5000	5000	5000	4990	6	5	8	7	47	50	0	0
2891	baseline	3	0	0	0	0	5000	5000	0	0	5733	5640	27311	26615	445961	449134	25995	23611	1560	1713	2986	2992	5000	5000	5000	4990	6	5	8	7	51	57	0	0
2892	baseline	1	0	0	0	0	5000	5000	0	0	32411	32049	12297	12520	410966	417812	49326	42619	2696	2783	870	905	5000	5000	5000	4990	12	11	14	13	71	59	0	0
2892	baseline	2	0	0	0	0	4999	5000	1	0	32688	33175	12473	12594	406640	412074	53199	47157	2677	2811	857	894	4999	5000	5000	4990	13	12	15	14	64	69	0	0
2892	baseline	3	0	0	0	0	5000	5000	0	0	33623	32992	12637	12397	407400	414073	51340	45538	2723	2753	835	882	5000	5000	5000	4990	13	12	15	14	77	66	0	0
2893	baseline	1	0	0	29	34	4971	4966	0	0	20564	20883	88562	87890	364789	369123	31085	27104	2991	2944	3138	3101	4971	4966	5000	4990	7	7	13	13	99	100	0	0
2893	baseline	2	0	0	32	32	4968	4968	0	0	21172	20668	88555	88480	364796	368102	30477	27750	2938	3009	3135	3188	4968	4968	5000	4990	7	7	14	13	100	100	0	0
2893	baseline	3	0	0	39	33	4961	4967	0	0	20867	20892	88437	89565	367112	368652	28584	25891	2953	2963	3133	3172	4961	4967	5000	4990	7	6	14	13	100	100	0	0
2894	baseline	1	0	0	0	0	4999	5000	1	0	12987	12984	41871	40888	381709	388740	68433	62388	1542	1552	2485	2464	4999	5000	5000	4990	15	14	19	18	99	76	0	0
2894	baseline	2	0	0	0	0	5000	5000	0	0	12878	12898	41097	41389	389339	394406	61686	56307	1504	1589	2471	2557	5000	5000	5000	4990	14	13	18	17	89	90	0	0
2894	baseline	3	0	0	0	1	5000	4999	0	0	13327	12841	41729	41464	387749	393604	62195	57091	1550	1608	2509	2560	5000	4999	5000	4990	14	13	18	17	77	90	0	0
2895	baseline	1	0	0	0	0	4984	4999	16	1	8081	8058	19146	19456	420774	426954	56999	50532	1190	1282	1876	1934	4984	4999	5000	4990	12	11	14	13	50	47	0	0
2895	baseline	2	0	0	0	0	4993	4999	7	1	7984	8318	19244	18998	424596	430175	53176	47509	1206	1271	1936	1970	4993	4999	5000	4990	11	10	14	12	43	45	0	0
2895	baseline	3	0	0	0	0	4994	5000	6	0	8206	8234	19172	19094	426004	430777	51618	46895	1253	1307	1890	1963	4994	5000	5000	4990	11	10	13	12	51	40	0	0
2896	baseline	1	0	0	4	5	4996	4995	0	0	5164	5092	67531	68122	395846	398581	36459	33205	1248	1337	3727	3849	4996	4995	5000	4990	8	7	11	10	99	97	0	0
2896	baseline	2	0	0	6	3	4994	4997	0	0	5251	5106	68374	68104	398829	401885	32546	29905	1302	1299	3743	3825	4994	4997	5000	4990	7	6	10	9	99	97	0	0
2896	baseline	3	0	0	3	9	4997	4991	0	0	5226	5185	68646	69215	398976	401342	32152	29258	1350	1331	3835	3830	4997	4991	5000	4990	7	6	10	9	98	99	0	0
2897	baseline	1	0	1	0	1	5000	4998	0	0	46016	46268	31429	32628	356163	362219	71392	63885	2852	2912	1382	1413	5000	4998	5000	4990	17	16	22	22	97	99	0	0
2897	baseline	2	0	1	0	1	5000	4998	0	0	45733	45787	31640	32024	362890	370045	64737	57144	2792	2923	1374	1395	5000	4998	5000	4990	16	15	22	19	98	87	0	0
2897	baseline	3	1	1	1	0	4998	4999	0	0	47309	46292	31991	31873	359037	367566	66663	59269	2904	2906	1342	1409	4998	4999	5000	4990	17	15	21	20	97	98	0	0
2898	baseline	1	0	0	0	0	5000	5000	0	0	28896	29514	14874	14972	407005	412751	54225	47763	2529	2550	1069	1055	5000	5000	5000	4990	13	12	16	14	71	65	0	0
2898	baseline	2	0	0	0	0	5000	5000	0	0	29197	29047	14829	14566	404363	410440	56611	50947	2516	2598	1026	1089	5000	5000	5000	4990	14	13	16	15	78	67	0	0
2898	baseline	3	0	0	0	0	5000	5000	0	0	29993	29298	14846	14754	406381	412691	53780	48257	2597	2609	1035	1025	5000	5000	5000	4990	13	12	15	14	70	62	0	0
2899	baseline	1	0	0	0	1	5000	4999	0	0	18121	17994	53418	51516	398159	404224	35302	31266	2697	2649	2805	2711	5000	4999	5000	4990	8	8	13	12	95	90	0	0
2899	baseline	2	0	0	2	0	4998	5000	0	0	18811	18342	54328	52913	398970	404352	32891	29393	2738	2803	2767	2798	4998	5000	5000	4990	8	7	12	12	96	98	0	0
2899	baseline	3	0	0	1	1	4999	4999	0	0	18735	18482	53098	53092	401571	405336	31596	28090	2711	2838	2760	2784	4999	4999	5000	4990	8	7	12	11	99	94	0	0
2900	baseline	1	0	0	0	0	5000	5000	0	0	11440	11606	24515	24975	442333	444724	26712	23695	2490	2384	2427	2434	5000	5000	5000	4990	6	5	8	8	53	46	0	0
2900	baseline	2	0	0	0	0	5000	5000	0	0	11659	11613	24746	24648	442762	445176	25833	23563	2477	2492	2418	2440	5000	5000	5000	4990	6	5	8	8	50	50	0	0
2900	baseline	3	0	0	0	0	5000	5000	0	0	11905	11822	24670	24956	443944	446143	24481	22079	2489	2631	2398	2399	5000	5000	5000	4990	6	5	8	8	57	49	0	0
2901	baseline	1	0	0	0	0	4751	4904	249	96	7114	7045	10930	11104	390143	409453	96813	77398	795	822	1047	1111	4751	4904	5000	4990	15	14	17	16	46	46	0	0
2901	baseline	2	0	0	0	0	4736	4913	264	87	6982	7103	10937	11320	395051	416086	92030	70491	779	834	1071	1158	4736	4913	5000	4990	15	13	16	15	41	40	0	0
2901	baseline	3	0	0	0	0	4764	4919	236	81	7041	7209	10860	11475	396956	415716	90143	70600	802	880	1030	1153	4764	4919	5000	4990	15	14	17	15	43	42	0	0
2902	baseline	1	0	0	51	54	4949	4946	0	0	41146	41908	80273	80532	301400	309867	82181	72693	2618	2674	2356	2318	4949	4946	5000	4990	20	18	28	26	100	100	0	0
2902	baseline	2	0	0	55	52	4945	4948	0	0	43171	41412	80807	80577	305204	315444	75818	67567	2619	2706	2350	2366	4945	4948	5000	4990	19	17	26	27	100	100	0	0
2902	baseline	3	2	0	65	46	4933	4954	0	0	42896	41850	80711	80714	307679	316289	73714	66147	2643	2735	2345	2388	4933	4954	5000	4990	19	17	27	25	100	100	0	0
2903	baseline	1	0	0	0	0	5000	5000	0	0	26112	26376	38215	38165	377716	384365	62957	56094	2427	2392	2030	1978	5000	5000	5000	4990	15	13	19	18	84	93	0	0
2903	baseline	2	0	0	0	0	5000	5000	0	0	26656	26426	38090	37927	382263	388264	57991	52383	2365	2471	1971	2052	5000	5000	5000	4990	14	13	18	17	89	90	0	0
2903	baseline	3	0	0	1	0	4999	5000	0	0	27170	26884	38287	37495	380415	387669	59128	52952	2427	2511	1954	1961	4999	5000	5000	4990	14	13	19	18	77	90	0	0
2904	baseline	1	0	0	0	0	5000	5000	0	0	16729	16827	17443	17429	422266	427443	48562	43301	2136	2160	1546	1548	5000	5000	5000	4990	11	10	13	12	51	46	0	0
2904	baseline	2	0	0	0	0	4999	5000	1	0	16811	16804	17488	17764	423459	427397	47242	43035	2109	2210	1498	1633	4999	5000	5000	4990	11	10	13	13	49	49	0	0
2904	baseline	3	0	0	0	0	5000	5000	0	0	17098	16442	17846	17257	424705	430718	45351	40583	2120	2188	1587	1606	5000	5000	5000	4990	11	10	13	12	43	44	0	0
2905	baseline	1	0	0	2	3	4998	4997	0	0	10664	10659	62988	62997	399560	402499	31788	28845	2243	2192	3352	3330	4998	4997	5000	4990	7	7	11	10	99	98	0	0
2905	baseline	2	0	0	3	2	4997	4998	0	0	10915	10735	63353	62269	400609	404256	30123	27740	2176	2219	3302	3370	4997	4998	5000	4990	7	6	11	10	100	96	0	0
2905	baseline	3	0	0	3	2	4997	4998	0	0	10768	10571	62856	63521	402645	405041	28731	25867	2176	2263	3386	3397	4997	4998	5000	4990	7	6	10	10	92	100	0	0
2906	baseline	1	0	0	0	0	5000	5000	0	0	6522	6693	29409	28895	444771	447480	24298	21932	1999	2012	3070	3007	5000	5000	5000	4990	5	5	7	7	57	53	0	0
2906	baseline	2	0	0	0	0	5000	5000	0	0	6774	6670	29190	29145	445151	447266	23885	21919	1985	2055	2984	3097	5000	5000	5000	4990	5	5	7	7	52	63	0	0
2906	baseline	3	0	0	0	0	5000	5000	0	0	6810	6643	29491	29087	446336	448757	22363	20513	2011	1946	3054	3038	5000	5000	5000	4990	5	5	7	7	53	57	0	0
2907	baseline	1	0	0	0	0	5000	5000	0	0	38043	38496	13602	13594	409219	414322	44136	38588	3104	3087	924	856	5000	5000	5000	4990	11	10	14	14	78	69	0	0
2907	baseline	2	0	0	0	0	5000	5000	0	0	39014	39237	13471	13603	409047	414167	43468	37993	3054	3180	884	927	5000	5000	5000	4990	11	10	14	12	74	91	0	0
2907	baseline	3	0	0	0	0	5000	5000	0	0	38903	37783	13719	13571	410054	416229	42324	37417	3140	3162	907	920	5000	5000	5000	4990	11	10	14	12	81	94	0	0
2908	baseline	1	0	0	0	1	5000	4999	0	0	24392	23734	48230	47350	353182	363865	79196	70051	2035	2043	2206	2193	5000	4999	5000	4990	18	17	24	22	95	92	0	0
2908	baseline	2	0	0	2	0	4998	5000	0	0	24194	24294	48813	49448	354726	361635	77267	69623	2030	2103	2189	2330	4998	5000	5000	4990	18	17	24	22	98	92	0	0
2908	baseline	3	0	0	1	2	4999	4998	0	0	24648	24116	49052	48867	358870	367311	72430	64706	2079	2082	2233	2245	4999	4998	5000	4990	17	16	22	21	100	96	0	0
2909	baseline	1	0	0	0	0	4999	5000	1	0	15183	14913	22317	22927	403207	410100	64293	57060	1678	1800	1709	1837	4999	5000	5000	4990	14	13	17	16	59	49	0	0
2909	baseline	2	0	0	0	0	4998	5000	2	0	15385	15353	22541	22544	407730	413446	59344	53657	1682	1780	1695	1800	4998	5000	5000	4990	14	13	16	15	57	60	0	0
2909	baseline	3	0	0	0	0	4998	5000	2	0	15423	15693	22895	22360	406403	411839	60279	55108	1744	1860	1755	1741	4998	5000	5000	4990	14	13	17	16	55	56	0	0
2910	baseline	1	0	0	0	0	4944	4991	56	9	9547	9513	10501	10498	424703	433720	60249	51269	1332	1421	1221	1246	4944	4991	5000	4990	12	11	13	12	37	33	0	0
2910	baseline	2	0	0	0	0	4945	4992	55	8	9448	9463	10476	10628	430356	439304	54720	45605	1341	1430	1200	1266	4945	4992	5000	4990	11	10	12	11	35	36	0	0
2910	baseline	3	0	0	0	0	4960	4995	40	5	9761	9633	10638	10442	432785	441781	51816	43144	1381	1430	1238	1287	4960	4995	5000	4990	10	10	12	11	37	33	0	0
2911	baseline	1	0	0	34	38	4966	4962	0	0	6004	6107	93110	92474	376049	379210	29837	27209	1564	1707	3991	4024	4966	4962	5000	4990	6	6	9	9	100	99	0	0
2911	baseline	2	0	0	32	32	4968	4968	0	0	6159	6085	93695	92481	377169	380859	27977	25575	1637	1620	3985	4037	4968	4968	5000	4990	6	6	9	9	100	100	0	0
2911	baseline	3	0	0	43	35	4957	4965	0	0	6245	6158	94436	91850	377396	382349	26923	24643	1690	1652	4048	3966	4957	4965	5000	4990	6	5	9	9	99	100	0	0
2912	baseline	1	0	0	0	0	5000	5000	0	0	34898	34449	43690	42824	376644	384583	49768	43144	3013	3031	1982	1933	5000	5000	5000	4990	12	11	18	16	93	88	0	0
2912	baseline	2	0	0	1	0	4999	5000	0	0	35073	35814	43759	43907	378980	382614	47188	42665	2950	3047	1945	1961	4999	5000	5000	4990	12	11	18	16	94	96	0	0
2912	baseline	3	0	0	0	2	5000	4998	0	0	35391	35265	44248	43426	379069	384653	46292	41656	2954	3067	1979	1960	5000	4998	5000	4990	12	11	17	17	99	96	0	0
2913	baseline	1	0	0	0	0	5000	5000	0	0	21616	22147	20336	20252	425446	429340	37602	33261	2773	2809	1659	1593	5000	5000	5000	4990	9	8	12	11	57	53	0	0
2913	baseline	2	0	0	0	0	5000	5000	0	0	21931	22689	20225	20517	426299	429386	36545	32408	2747	2820	1599	1647	5000	5000	5000	4990	9	8	12	11	52	52	0	0
